time_days,altitude_km,orbital_speed_m_s,density_kg_m3
20.041666666666668,254.73353502611351,7752.077888383032,6.963567111147743e-11
20.083333333333332,254.6622146825092,7752.119566063489,6.963567111147743e-11
20.125,254.5908947223453,7752.161244192094,6.963567111147743e-11
20.166666666666668,254.5195751456218,7752.202922768855,6.963567111147743e-11
20.208333333333332,254.44697788318712,7752.245348705104,7.135691681032885e-11
20.25,254.3738962358907,7752.288058420064,7.135691681032885e-11
20.291666666666668,254.30081499122176,7752.330768605631,7.135691681032885e-11
20.333333333333332,254.22773414919152,7752.373479261809,7.135691681032885e-11
20.375,254.154653709786,7752.4161903886115,7.135691681032885e-11
20.416666666666668,254.08157367300709,7752.458901986047,7.135691681032885e-11
20.458333333333332,254.00849403886775,7752.501614054114,7.135691681032885e-11
20.5,253.93541480735317,7752.544326592831,7.135691681032885e-11
20.541666666666668,253.86233597846422,7752.587039602203,7.135691681032885e-11
20.583333333333332,253.7892575522149,7752.629753082231,7.135691681032885e-11
