date,calendar_year,density_280_kg_m3,temperature_280_K,f107_sfu,ap_nt
2006-03-10,2006.187543,1.2731216719287038e-11,687.0961127966563,nan,nan
2006-03-15,2006.201232,1.1699443096007439e-11,669.558512048578,nan,nan
2006-03-20,2006.214921,1.6694461075149274e-11,738.4748448767259,nan,nan
2006-03-25,2006.228611,1.420334812104845e-11,703.3169468580062,nan,nan
2006-03-30,2006.242300,1.381231538472488e-11,696.2225317126579,nan,nan
2006-04-04,2006.255989,1.536971666981326e-11,716.5341788809044,nan,nan
2006-04-09,2006.269678,1.712310874088467e-11,739.5510979495225,nan,nan
2006-04-14,2006.283368,2.2637668982649193e-11,807.1608847212523,nan,nan
2006-04-19,2006.297057,1.4963357377246344e-11,713.724959821064,nan,nan
2006-04-24,2006.310746,1.6407852224045894e-11,734.6401264845799,nan,nan
2006-04-29,2006.324435,1.6857027588628655e-11,743.423360484031,nan,nan
2006-05-04,2006.338125,1.73783129809478e-11,754.1357265756365,nan,nan
2006-05-09,2006.351814,1.5680312427046848e-11,736.0234831523402,nan,nan
2006-05-14,2006.365503,1.4367878539115627e-11,721.9570143687197,nan,nan
2006-05-19,2006.379192,1.8890923898059876e-11,788.7161119915862,nan,nan
2006-05-24,2006.392882,1.3293978533063796e-11,716.0774272295284,nan,nan
2006-05-29,2006.406571,1.442813315165813e-11,739.8158183452476,nan,nan
2006-06-03,2006.420260,1.4396658129736448e-11,745.851376956101,nan,nan
2006-06-08,2006.433949,1.5217201925129218e-11,764.1836975120185,nan,nan
2006-06-13,2006.447639,1.1735582915524546e-11,713.8043137884891,nan,nan
2006-06-18,2006.461328,1.2369020198809278e-11,730.6098040851996,nan,nan
2006-06-23,2006.475017,1.0617110828536829e-11,704.1487001967025,nan,nan
2006-06-28,2006.488706,1.1308148801756361e-11,721.1653717194409,nan,nan
2006-07-03,2006.502396,1.1033853299973105e-11,719.7567809506868,nan,nan
2006-07-08,2006.516085,1.2601065285891063e-11,752.1088093272497,nan,nan
2006-07-13,2006.529774,1.1300369690271541e-11,731.673849860965,nan,nan
2006-07-18,2006.543463,9.077507051511705e-12,689.0799596017778,nan,nan
2006-07-23,2006.557153,9.282754248047793e-12,693.4053624434848,nan,nan
2006-07-28,2006.570842,1.1071427197874978e-11,728.6207628964715,nan,nan
2006-08-02,2006.584531,1.2915411027790509e-11,761.0094863493591,nan,nan
2006-08-07,2006.598220,9.749762659769448e-12,698.7422855909724,nan,nan
2006-08-12,2006.611910,1.0375595827314007e-11,707.6488288660515,nan,nan
2006-08-17,2006.625599,9.779517459898126e-12,692.1981240287627,nan,nan
2006-08-22,2006.639288,1.3826057664510623e-11,760.6133641012584,nan,nan
2006-08-27,2006.652977,1.0007732065761656e-11,688.507361542662,nan,nan
2006-09-01,2006.666667,1.3102583054627879e-11,737.3042451417591,nan,nan
2006-09-06,2006.680356,1.4156019272511378e-11,748.3017728828737,nan,nan
2006-09-11,2006.694045,1.39159496724524e-11,739.2576060504193,nan,nan
2006-09-16,2006.707734,1.1316373339237477e-11,692.5483144640461,nan,nan
2006-09-21,2006.721424,1.1186399547413341e-11,685.5575642709509,nan,nan
2006-09-26,2006.735113,1.1319580253539247e-11,683.1409706352883,nan,nan
2006-10-01,2006.748802,1.3924134109352362e-11,718.6020240439491,nan,nan
2006-10-06,2006.762491,1.2415959600829348e-11,692.806742685337,nan,nan
2006-10-11,2006.776181,1.2604080978022001e-11,693.434160102498,nan,nan
2006-10-16,2006.789870,1.3623633959711237e-11,705.924274813339,nan,nan
2006-10-21,2006.803559,1.5199626705499825e-11,726.538041934348,nan,nan
2006-10-26,2006.817248,1.196453086918146e-11,679.0153404471513,nan,nan
2006-10-31,2006.830938,1.3714075564840243e-11,705.8486674735354,nan,nan
2006-11-05,2006.844627,1.5315885421271025e-11,729.6011817429408,nan,nan
2006-11-10,2006.858316,1.8784056171566617e-11,777.2462774994915,nan,nan
2006-11-15,2006.872005,1.5365601034109085e-11,733.4862990171384,nan,nan
2006-11-20,2006.885695,1.3311951870198036e-11,706.4411939597776,nan,nan
2006-11-25,2006.899384,1.3935359273778727e-11,718.7971597558209,nan,nan
2006-11-30,2006.913073,1.2662045086830235e-11,702.642730430244,nan,nan
2006-12-05,2006.926762,1.1472451154836693e-11,686.7829285786258,nan,nan
2006-12-10,2006.940452,1.6644742254692744e-11,768.5617108707538,nan,nan
2006-12-15,2006.954141,2.0837390045624573e-11,828.6695877399026,nan,nan
2006-12-20,2006.967830,1.2960615158079426e-11,719.7443692207501,nan,nan
2006-12-25,2006.981520,1.4444832807175086e-11,745.9144417551596,nan,nan
2006-12-30,2006.995209,1.0601751224989571e-11,685.1103498691605,nan,nan
2007-01-04,2007.008898,1.736287337223203e-11,794.1559899267211,nan,nan
2007-01-09,2007.022587,1.1766030868713845e-11,708.6576640276614,nan,nan
2007-01-14,2007.036277,1.001508154436318e-11,678.4306219772188,nan,nan
2007-01-19,2007.049966,1.4520828144943692e-11,753.4591406949739,nan,nan
2007-01-24,2007.063655,9.990530248654665e-12,676.7922495012181,nan,nan
2007-01-29,2007.077344,9.994960534656246e-12,675.6410116147192,nan,nan
2007-02-03,2007.091034,1.2086014340453793e-11,710.7915768881791,nan,nan
2007-02-08,2007.104723,1.30947758109017e-11,725.5552075439259,nan,nan
2007-02-13,2007.118412,1.3085111284734764e-11,723.0746350035965,nan,nan
2007-02-18,2007.132101,1.2224153276052427e-11,706.1544994175231,nan,nan
2007-02-23,2007.145791,1.1520033421932388e-11,691.2867718066872,nan,nan
2007-02-28,2007.159480,1.44740167718138e-11,733.8960279692989,nan,nan
2007-03-05,2007.173169,1.043871328386564e-11,667.4007846559093,nan,nan
2007-03-10,2007.186858,1.0781403696821103e-11,670.4035479139964,nan,nan
2007-03-15,2007.200548,1.2753746289248884e-11,698.6899577685126,nan,nan
2007-03-20,2007.214237,1.0161037867308045e-11,654.9624668389604,nan,nan
2007-03-25,2007.227926,1.2677099869754884e-11,693.8758097943414,nan,nan
2007-03-30,2007.241615,1.1748570621539056e-11,678.4633582118865,nan,nan
2007-04-04,2007.255305,1.727598654214677e-11,756.4490752861964,nan,nan
2007-04-09,2007.268994,1.1514095496384448e-11,674.0300298832232,nan,nan
2007-04-14,2007.282683,9.489522088451214e-12,641.0796168818367,nan,nan
2007-04-19,2007.296372,1.1958794276934833e-11,682.4107998636582,nan,nan
2007-04-24,2007.310062,1.1938250882219848e-11,683.7890078142632,nan,nan
2007-04-29,2007.323751,1.7536957725879916e-11,767.1227596791764,nan,nan
2007-05-04,2007.337440,1.3820745053965994e-11,718.0378910232084,nan,nan
2007-05-09,2007.351129,1.3872328032403173e-11,722.6213247514113,nan,nan
2007-05-14,2007.364819,1.0670222918231676e-11,676.0591278795737,nan,nan
2007-05-19,2007.378508,1.4766392216495684e-11,746.4944111249645,nan,nan
2007-05-24,2007.392197,1.2826197258461153e-11,722.1178915172188,nan,nan
2007-05-29,2007.405886,8.764472427726772e-12,655.2624409511199,nan,nan
2007-06-03,2007.419576,1.171398023591151e-11,714.8033192669806,nan,nan
2007-06-08,2007.433265,1.1461732244653489e-11,715.9607797109479,nan,nan
2007-06-13,2007.446954,1.0273665529467935e-11,699.0849671587221,nan,nan
2007-06-18,2007.460643,9.625595570426248e-12,691.2934656387871,nan,nan
2007-06-23,2007.474333,9.32476136229088e-12,689.5483863228164,nan,nan
2007-06-28,2007.488022,8.854501921022065e-12,683.5400057582356,nan,nan
2007-07-03,2007.501711,8.889391162366337e-12,687.4687069010338,nan,nan
2007-07-08,2007.515400,8.929551257226333e-12,691.1039902249807,nan,nan
2007-07-13,2007.529090,8.906595173686317e-12,692.5136248913332,nan,nan
2007-07-18,2007.542779,8.420182856309872e-12,682.922225228959,nan,nan
2007-07-23,2007.556468,7.778438866908998e-12,669.1191513223848,nan,nan
2007-07-28,2007.570157,8.360920577781703e-12,682.0847161209992,nan,nan
2007-08-02,2007.583847,1.0276323559820223e-11,721.0872594098848,nan,nan
2007-08-07,2007.597536,1.0329626117032504e-11,719.6902957616142,nan,nan
2007-08-12,2007.611225,9.575626473246237e-12,701.0380954938872,nan,nan
2007-08-17,2007.624914,8.157805355461142e-12,667.605943996205,nan,nan
2007-08-22,2007.638604,8.639575610018525e-12,673.8507936762219,nan,nan
2007-08-27,2007.652293,1.0893533406307819e-11,713.3597703457638,nan,nan
2007-09-01,2007.665982,9.229703981444044e-12,676.664226830527,nan,nan
2007-09-06,2007.679671,9.196614424827632e-12,670.8280412803747,nan,nan
2007-09-11,2007.693361,8.236532660925478e-12,646.8999516895847,nan,nan
2007-09-16,2007.707050,9.506005333278457e-12,666.9505730320572,nan,nan
2007-09-21,2007.720739,1.2533362025437327e-11,714.4938963037047,nan,nan
2007-09-26,2007.734428,1.015862129614068e-11,669.9057207441742,nan,nan
2007-10-01,2007.748118,1.0748671355285357e-11,676.2143743969604,nan,nan
2007-10-06,2007.761807,9.656189398234148e-12,653.9062065433012,nan,nan
2007-10-11,2007.775496,8.678029312141292e-12,633.4070513352883,nan,nan
2007-10-16,2007.789185,9.72820969975075e-12,650.0839975969218,nan,nan
2007-10-21,2007.802875,1.2061336398887537e-11,686.9416148382631,nan,nan
2007-10-26,2007.816564,1.6435877209414736e-11,749.4651135397695,nan,nan
2007-10-31,2007.830253,1.283052562204928e-11,698.1365479249764,nan,nan
2007-11-05,2007.843943,1.2030447821081066e-11,687.3680846141197,nan,nan
2007-11-10,2007.857632,1.081493681100782e-11,669.3922282264843,nan,nan
2007-11-15,2007.871321,1.35558521080982e-11,714.4482386423526,nan,nan
2007-11-20,2007.885010,8.727501566656845e-12,636.8188811943078,nan,nan
2007-11-25,2007.898700,1.5014945568224752e-11,742.0969772199423,nan,nan
2007-11-30,2007.912389,1.0894462483017234e-11,680.8454123438229,nan,nan
2007-12-05,2007.926078,8.391138243006801e-12,638.622692103864,nan,nan
2007-12-10,2007.939767,1.0835063432388514e-11,686.7444211871507,nan,nan
2007-12-15,2007.953457,1.0789024659109856e-11,689.4094784931633,nan,nan
2007-12-20,2007.967146,1.0477552943766945e-11,687.3605237244938,nan,nan
2007-12-25,2007.980835,8.199620669857951e-12,646.5691855752613,nan,nan
2007-12-30,2007.994524,7.403491185705389e-12,632.1348035500461,nan,nan
2008-01-04,2008.008214,8.050384405671643e-12,647.822885150165,nan,nan
2008-01-09,2008.021903,1.359365270868389e-11,751.3062582402837,nan,nan
2008-01-14,2008.035592,1.2129744381514782e-11,728.1154531707521,nan,nan
2008-01-19,2008.049281,1.1476620708145641e-11,717.1921611263746,nan,nan
2008-01-24,2008.062971,8.73571746599619e-12,663.9706619200031,nan,nan
2008-01-29,2008.076660,8.076245142340941e-12,649.0804602632434,nan,nan
2008-02-03,2008.090349,1.0296552941003089e-11,691.3597310618616,nan,nan
2008-02-08,2008.104038,1.0419933163303838e-11,691.8377038886629,nan,nan
2008-02-13,2008.117728,1.1151201400859989e-11,702.4949573059214,nan,nan
2008-02-18,2008.131417,8.42220682718495e-12,649.3915947069879,nan,nan
2008-02-23,2008.145106,8.628149404255261e-12,651.3274987829286,nan,nan
2008-02-28,2008.158795,1.1514528813548476e-11,700.7191994013479,nan,nan
2008-03-04,2008.172485,9.619263147098725e-12,664.1824812156357,nan,nan
2008-03-09,2008.186174,1.3158334628506839e-11,720.8263652674825,nan,nan
2008-03-14,2008.199863,1.0636727547261914e-11,676.4019259129873,nan,nan
2008-03-19,2008.213552,1.0181736615036568e-11,665.927605443406,nan,nan
2008-03-24,2008.227242,1.0782352652230975e-11,673.7683874302832,nan,nan
2008-03-29,2008.240931,1.5326674876400557e-11,741.7403238644762,nan,nan
2008-04-03,2008.254620,1.0880520906064406e-11,672.0584691818653,nan,nan
2008-04-08,2008.268309,1.5528197417186257e-11,741.8312592487989,nan,nan
2008-04-13,2008.281999,1.0662600858940875e-11,667.5750338546,nan,nan
2008-04-18,2008.295688,1.1166386697361066e-11,676.4666667673907,nan,nan
2008-04-23,2008.309377,1.3608295536780964e-11,715.9170886768659,nan,nan
2008-04-28,2008.323066,1.18832995525583e-11,691.5153390226603,nan,nan
2008-05-03,2008.336756,9.982290799230694e-12,662.462898525284,nan,nan
2008-05-08,2008.350445,9.828840688977546e-12,662.6953848215694,nan,nan
2008-05-13,2008.364134,9.637306914930655e-12,662.7568062706661,nan,nan
2008-05-18,2008.377823,9.272824839027681e-12,660.2333539076943,nan,nan
2008-05-23,2008.391513,1.3394382756101456e-11,736.6631583228298,nan,nan
2008-05-28,2008.405202,9.434991557486275e-12,672.9252237599885,nan,nan
2008-06-02,2008.418891,1.1047230361797603e-11,708.4097064317805,nan,nan
2008-06-07,2008.432580,8.278048678089067e-12,660.0135024992799,nan,nan
2008-06-12,2008.446270,7.455217150090758e-12,647.210639902185,nan,nan
2008-06-17,2008.459959,1.0070705138865145e-11,706.9866853809259,nan,nan
2008-06-22,2008.473648,7.845433410109824e-12,664.9506562517963,nan,nan
2008-06-27,2008.487337,8.431030547410749e-12,681.9236646615516,nan,nan
2008-07-02,2008.501027,7.205619929025616e-12,657.441832103028,nan,nan
2008-07-07,2008.514716,6.655299444368105e-12,646.7545876605914,nan,nan
2008-07-12,2008.528405,7.148303431178527e-12,661.0254098041952,nan,nan
2008-07-17,2008.542094,7.37478944504238e-12,667.7811700295915,nan,nan
2008-07-22,2008.555784,7.317932380357893e-12,666.7047729623528,nan,nan
2008-07-27,2008.569473,6.938493044585644e-12,657.0289031755515,nan,nan
2008-08-01,2008.583162,6.92169571223967e-12,655.6665224397008,nan,nan
2008-08-06,2008.596851,6.494326730540086e-12,643.1543361246627,nan,nan
2008-08-11,2008.610541,9.45326197499242e-12,708.8061418462448,nan,nan
2008-08-16,2008.624230,6.8706682722062315e-12,647.171288869979,nan,nan
2008-08-21,2008.637919,7.2047950112339444e-12,651.3827678931002,nan,nan
2008-08-26,2008.651608,6.257197619507667e-12,624.5688995288135,nan,nan
2008-08-31,2008.665298,7.016176413121581e-12,638.5995527454904,nan,nan
2008-09-05,2008.678987,1.0878375837117728e-11,713.2887792935545,nan,nan
2008-09-10,2008.692676,7.839749981924696e-12,647.5203979645771,nan,nan
2008-09-15,2008.706366,8.009579251215102e-12,646.3339796279241,nan,nan
2008-09-20,2008.720055,8.572554070595389e-12,652.9739253138134,nan,nan
2008-09-25,2008.733744,8.236056285709945e-12,641.955564898996,nan,nan
2008-09-30,2008.747433,7.519511620561076e-12,623.5599812853975,nan,nan
2008-10-05,2008.761123,9.523229332641424e-12,658.7970214106383,nan,nan
2008-10-10,2008.774812,7.92034391317434e-12,625.2652102626989,nan,nan
2008-10-15,2008.788501,9.581089943986266e-12,653.9162420646353,nan,nan
2008-10-20,2008.802190,1.1725882513941165e-11,688.1500215353547,nan,nan
2008-10-25,2008.815880,8.10720112721566e-12,623.6010900719943,nan,nan
2008-10-30,2008.829569,1.4041453328479654e-11,721.657443802811,nan,nan
2008-11-04,2008.843258,8.115639880623588e-12,623.3539180010795,nan,nan
2008-11-09,2008.856947,1.0981812683344691e-11,674.8381921509256,nan,nan
2008-11-14,2008.870637,8.37180858812269e-12,630.0687385075071,nan,nan
2008-11-19,2008.884326,8.378641869190665e-12,631.8290686958162,nan,nan
2008-11-24,2008.898015,7.867448742296299e-12,623.9498396733243,nan,nan
2008-11-29,2008.911704,9.19670647900212e-12,651.8415115818129,nan,nan
2008-12-04,2008.925394,9.677516408418127e-12,663.6310625609656,nan,nan
2008-12-09,2008.939083,8.50504687948018e-12,644.3845329478149,nan,nan
2008-12-14,2008.952772,7.29884045166569e-12,622.625862893601,nan,nan
2008-12-19,2008.966461,8.127701666851231e-12,642.4651411622829,nan,nan
2008-12-24,2008.980151,1.049543850548461e-11,690.5911051363596,nan,nan
2008-12-29,2008.993840,7.972027424962865e-12,644.4472565781894,nan,nan
2009-01-03,2009.007529,8.939472780554862e-12,665.5956774299902,nan,nan
2009-01-08,2009.021218,7.613249709364462e-12,639.8333028465217,nan,nan
2009-01-13,2009.034908,6.660734039909936e-12,619.6735053967107,nan,nan
2009-01-18,2009.048597,8.457050149002662e-12,659.5410851724093,nan,nan
2009-01-23,2009.062286,7.413090112737488e-12,637.5792125709959,nan,nan
2009-01-28,2009.075975,8.618872904723903e-12,662.540063763038,nan,nan
2009-02-02,2009.089665,7.557799914777069e-12,639.2293429397546,nan,nan
2009-02-07,2009.103354,6.951816801248965e-12,624.4907642431227,nan,nan
2009-02-12,2009.117043,7.844211489846581e-12,642.1588952416522,nan,nan
2009-02-17,2009.130732,9.308077829895862e-12,669.0436433298128,nan,nan
2009-02-22,2009.144422,8.205596466584307e-12,644.6279778097531,nan,nan
2009-02-27,2009.158111,8.296077503976904e-12,643.9418578388518,nan,nan
2009-03-04,2009.171800,1.0341603422061883e-11,679.3429203855028,nan,nan
2009-03-09,2009.185489,1.136963458545757e-11,693.988307159005,nan,nan
2009-03-14,2009.199179,1.1655236126109143e-11,695.7783377488104,nan,nan
2009-03-19,2009.212868,8.739443150941831e-12,641.7469647074895,nan,nan
2009-03-24,2009.226557,8.078152744790597e-12,627.0117274102698,nan,nan
2009-03-29,2009.240246,9.606203137351123e-12,653.4850665951429,nan,nan
2009-04-03,2009.253936,9.399132687253137e-12,648.5672525311652,nan,nan
2009-04-08,2009.267625,9.523064970032646e-12,649.8208707500512,nan,nan
2009-04-13,2009.281314,1.0906017630751334e-11,673.0445669784386,nan,nan
2009-04-18,2009.295003,1.07559538339786e-11,670.817930037292,nan,nan
2009-04-23,2009.308693,9.630279587162441e-12,652.5711071501053,nan,nan
2009-04-28,2009.322382,9.393736550704486e-12,650.2510740713444,nan,nan
2009-05-03,2009.336071,9.49262007596631e-12,654.3672680851859,nan,nan
2009-05-08,2009.349760,1.074996116034919e-11,679.4242648843858,nan,nan
2009-05-13,2009.363450,9.554383053142351e-12,661.8142373482148,nan,nan
2009-05-18,2009.377139,8.827366653847605e-12,652.122604241176,nan,nan
2009-05-23,2009.390828,1.1250744468211292e-11,701.0300105014303,nan,nan
2009-05-28,2009.404517,7.938589538515343e-12,643.2414974646929,nan,nan
2009-06-02,2009.418207,8.593728833346743e-12,661.4193895165195,nan,nan
2009-06-07,2009.431896,8.767170761425407e-12,669.8664378330401,nan,nan
2009-06-12,2009.445585,8.12470307422126e-12,661.2891237368096,nan,nan
2009-06-17,2009.459274,8.477716007039382e-12,673.7054976976967,nan,nan
2009-06-22,2009.472964,8.251272310313065e-12,673.2018624741463,nan,nan
2009-06-27,2009.486653,7.361663174865354e-12,656.7433116730409,nan,nan
2009-07-02,2009.500342,7.460111403408875e-12,662.4248316177352,nan,nan
2009-07-07,2009.514031,7.2086826834992936e-12,659.14928206711,nan,nan
2009-07-12,2009.527721,7.039668747471409e-12,656.9531807889377,nan,nan
2009-07-17,2009.541410,6.0549035392828755e-12,633.0098161893434,nan,nan
2009-07-22,2009.555099,7.243741202337956e-12,663.662634972443,nan,nan
2009-07-27,2009.568789,6.812842577898336e-12,652.7966060513127,nan,nan
2009-08-01,2009.582478,7.462269547410363e-12,667.6197334010637,nan,nan
2009-08-06,2009.596167,7.145018981359802e-12,658.2218065426565,nan,nan
2009-08-11,2009.609856,7.612540587103222e-12,666.8300813252462,nan,nan
2009-08-16,2009.623546,6.5087906589001655e-12,637.265256693658,nan,nan
2009-08-21,2009.637235,7.505212417908282e-12,657.4811838487615,nan,nan
2009-08-26,2009.650924,7.504580757402718e-12,653.1982657962951,nan,nan
2009-08-31,2009.664613,1.4061835940849666e-11,774.0525965695108,nan,nan
2009-09-05,2009.678303,8.970558364256169e-12,674.6512209854509,nan,nan
2009-09-10,2009.691992,7.844118795145022e-12,646.104700427946,nan,nan
2009-09-15,2009.705681,9.06315776604649e-12,665.883866884903,nan,nan
2009-09-20,2009.719370,8.435283992857818e-12,649.0189585110785,nan,nan
2009-09-25,2009.733060,9.48553751102112e-12,664.5514610863522,nan,nan
2009-09-30,2009.746749,9.438946148387435e-12,659.4821723970817,nan,nan
2009-10-05,2009.760438,9.982562947956247e-12,665.3117720951514,nan,nan
2009-10-10,2009.774127,9.414809220682697e-12,651.6119431714527,nan,nan
2009-10-15,2009.787817,8.86962330329924e-12,638.7945909957197,nan,nan
2009-10-20,2009.801506,1.0772053644341272e-11,669.5335896486877,nan,nan
2009-10-25,2009.815195,1.220549391165383e-11,690.6847080470843,nan,nan
2009-10-30,2009.828884,1.1786086831779809e-11,682.9706153200882,nan,nan
2009-11-04,2009.842574,9.084150386608249e-12,637.423945490571,nan,nan
2009-11-09,2009.856263,1.2089920572216452e-11,687.9313172244013,nan,nan
2009-11-14,2009.869952,1.0238814163336905e-11,658.9993964256038,nan,nan
2009-11-19,2009.883641,1.0953170704216217e-11,672.1245068503432,nan,nan
2009-11-24,2009.897331,9.662811088653235e-12,651.9364591409544,nan,nan
2009-11-29,2009.911020,1.0291121324072932e-11,665.2401804651737,nan,nan
2009-12-04,2009.924709,8.465384989807068e-12,634.9687817579963,nan,nan
2009-12-09,2009.938398,9.144762187549314e-12,650.1778205949456,nan,nan
2009-12-14,2009.952088,9.355227147826316e-12,656.3814657047409,nan,nan
2009-12-19,2009.965777,1.1021113231835846e-11,688.5523733364078,nan,nan
2009-12-24,2009.979466,1.0804885659527627e-11,686.8359603979884,nan,nan
2009-12-29,2009.993155,9.923785789510023e-12,673.1052135244798,nan,nan
2010-01-03,2010.006845,8.882434530254387e-12,655.9158882676309,nan,nan
2010-01-08,2010.020534,8.233217063916455e-12,644.414694136291,nan,nan
2010-01-13,2010.034223,8.723493480811334e-12,654.6203182646033,nan,nan
2010-01-18,2010.047912,9.213592345366781e-12,664.0728609230895,nan,nan
2010-01-23,2010.061602,9.956802153756294e-12,677.4676131131062,nan,nan
2010-01-28,2010.075291,8.962027397820258e-12,657.6207962582047,nan,nan
2010-02-02,2010.088980,1.3185311893271905e-11,729.7054834219741,nan,nan
2010-02-07,2010.102669,1.3149477180083124e-11,727.5999022329711,nan,nan
2010-02-12,2010.116359,1.2096376373496528e-11,707.4864004061506,nan,nan
2010-02-17,2010.130048,1.2910044797299443e-11,717.7982500451288,nan,nan
2010-02-22,2010.143737,1.1945417552809156e-11,698.9411563700992,nan,nan
2010-02-27,2010.157426,1.0523038759427096e-11,671.3023121848536,nan,nan
2010-03-04,2010.171116,1.4634311489859334e-11,732.3518143919393,nan,nan
2010-03-09,2010.184805,1.1106419633697873e-11,674.2246117660015,nan,nan
2010-03-14,2010.198494,1.3395683383490786e-11,707.020916853294,nan,nan
2010-03-19,2010.212183,1.3768745750297393e-11,709.8326274655069,nan,nan
2010-03-24,2010.225873,1.3252152370942364e-11,699.1403679801732,nan,nan
2010-03-29,2010.239562,1.4571655041662532e-11,716.0138353295868,nan,nan
2010-04-03,2010.253251,1.483533352585942e-11,718.4473881052381,nan,nan
2010-04-08,2010.266940,1.9091908689317824e-11,773.6696302140588,nan,nan
2010-04-13,2010.280630,1.7850380299154112e-11,758.5373965576066,nan,nan
2010-04-18,2010.294319,1.1444044828752186e-11,669.6187016791819,nan,nan
2010-04-23,2010.308008,1.4505373259093773e-11,716.3909545835791,nan,nan
2010-04-28,2010.321697,1.4509349114358423e-11,718.766260138133,nan,nan
2010-05-03,2010.335387,2.2412303052535176e-11,825.2049456157382,nan,nan
2010-05-08,2010.349076,1.5326932278806062e-11,737.5740278063587,nan,nan
2010-05-13,2010.362765,1.242454818045031e-11,698.696859969577,nan,nan
2010-05-18,2010.376454,1.1429359408799087e-11,687.1583979731477,nan,nan
2010-05-23,2010.390144,1.0250643164572723e-11,671.8953446021378,nan,nan
2010-05-28,2010.403833,1.0839941347365233e-11,687.2657949193662,nan,nan
2010-06-02,2010.417522,1.227758296842238e-11,717.1626004204708,nan,nan
2010-06-07,2010.431211,1.043661605859671e-11,690.5134788229761,nan,nan
2010-06-12,2010.444901,1.0213379234901587e-11,691.2496177911406,nan,nan
2010-06-17,2010.458590,1.3969999222080587e-11,762.3874356170608,nan,nan
2010-06-22,2010.472279,9.211842712987298e-12,681.2005212706474,nan,nan
2010-06-27,2010.485969,1.212510024164553e-11,740.0436890616974,nan,nan
2010-07-02,2010.499658,1.3051670401149527e-11,759.5954977495403,nan,nan
2010-07-07,2010.513347,9.00549575671971e-12,684.6931062679022,nan,nan
2010-07-12,2010.527036,1.1028080867022191e-11,726.0957589118427,nan,nan
2010-07-17,2010.540726,9.900833432524314e-12,704.6708427238037,nan,nan
2010-07-22,2010.554415,1.141826301233441e-11,733.7164989406789,nan,nan
2010-07-27,2010.568104,1.0532886339659774e-11,715.679253914924,nan,nan
2010-08-01,2010.581793,1.2700930199017488e-11,753.3060070077802,nan,nan
2010-08-06,2010.595483,1.1330928395660833e-11,725.4571023953843,nan,nan
2010-08-11,2010.609172,1.2122756430305559e-11,736.1937699421624,nan,nan
2010-08-16,2010.622861,1.254413805946212e-11,738.800686514292,nan,nan
2010-08-21,2010.636550,1.1433130664329152e-11,714.1256042044781,nan,nan
2010-08-26,2010.650240,1.3736156386554042e-11,747.8552267787838,nan,nan
2010-08-31,2010.663929,9.86078391583022e-12,676.036959248147,nan,nan
2010-09-05,2010.677618,1.1329553912408487e-11,696.7813522380168,nan,nan
2010-09-10,2010.691307,1.588014076556764e-11,762.51043039359,nan,nan
2010-09-15,2010.704997,1.4828543682460477e-11,741.0381396630123,nan,nan
2010-09-20,2010.718686,1.3422156595440651e-11,714.9280450364433,nan,nan
2010-09-25,2010.732375,2.0775965468892004e-11,811.11573493317,nan,nan
2010-09-30,2010.746064,1.403991605195179e-11,716.0272378508821,nan,nan
2010-10-05,2010.759754,1.29682636472762e-11,696.6390802164226,nan,nan
2010-10-10,2010.773443,1.2989212185375748e-11,693.8060959331694,nan,nan
2010-10-15,2010.787132,1.154037581825596e-11,668.9886406202727,nan,nan
2010-10-20,2010.800821,1.507886160434729e-11,718.311955858982,nan,nan
2010-10-25,2010.814511,1.925466134758626e-11,771.7341715844861,nan,nan
2010-10-30,2010.828200,1.4391902611665505e-11,708.3024133183694,nan,nan
2010-11-04,2010.841889,1.390456278254664e-11,702.21338871236,nan,nan
2010-11-09,2010.855578,1.5677547803352583e-11,727.6467542384457,nan,nan
2010-11-14,2010.869268,1.5985875260277163e-11,732.8461212220714,nan,nan
2010-11-19,2010.882957,1.5876482135690342e-11,733.5379353012233,nan,nan
2010-11-24,2010.896646,1.7333329244497233e-11,755.866469174028,nan,nan
2010-11-29,2010.910335,1.4523719787636516e-11,720.7162275208941,nan,nan
2010-12-04,2010.924025,1.1503740200224038e-11,678.0761544484278,nan,nan
2010-12-09,2010.937714,1.74857384869092e-11,767.8213746677424,nan,nan
2010-12-14,2010.951403,1.5021666530754012e-11,736.8748871237622,nan,nan
2010-12-19,2010.965092,1.3377428817262289e-11,715.6975443483391,nan,nan
2010-12-24,2010.978782,1.0575578257370768e-11,673.429988780221,nan,nan
2010-12-29,2010.992471,1.722524867922783e-11,777.6949615654632,nan,nan
2011-01-03,2011.006160,1.3260469799830936e-11,721.7748886718493,nan,nan
2011-01-08,2011.019849,1.4726501648995666e-11,746.811593656782,nan,nan
2011-01-13,2011.033539,1.191831114177593e-11,704.1808240425358,nan,nan
2011-01-18,2011.047228,1.2045054679903337e-11,706.4359399319349,nan,nan
2011-01-23,2011.060917,1.1951264078792599e-11,705.9358640560931,nan,nan
2011-01-28,2011.074606,1.0881167356735419e-11,689.5822325201414,nan,nan
2011-02-02,2011.088296,1.559729662558193e-11,766.0616276999228,nan,nan
2011-02-07,2011.101985,1.734461854397325e-11,789.3539974196273,nan,nan
2011-02-12,2011.115674,1.4640783019936407e-11,746.8396289834576,nan,nan
2011-02-17,2011.129363,1.661830293202047e-11,773.1536144234138,nan,nan
2011-02-22,2011.143053,1.728419868769074e-11,778.0624734373207,nan,nan
2011-02-27,2011.156742,1.4193602734970398e-11,727.6055418108065,nan,nan
